   # Index         I (Jy)      M/D (uas)       PA (deg)  VA red. chisq  CP red. chisq     red. chisq     log-liklhd     FileName
         0       0.413598        3.10341        324.352        5.62243        7.05629        6.35229       -1180.25     /gpfs/hpu/EHT2020/sc_4/Sa-0.5/m_1_1_160/image_Sa-0.5_1000_17_0_230.e9_6.2e9_1.79076e+29_160_4.dat
         1       0.414582        3.15527        300.054         6.6052        12.3764        9.73667       -1606.54     /gpfs/hpu/EHT2020/sc_4/Sa-0.5/m_1_1_160/image_Sa-0.5_1006_17_0_230.e9_6.2e9_1.79076e+29_160_4.dat
         2       0.452204        3.20131        304.575        6.47644        11.6635        9.28442       -1550.32     /gpfs/hpu/EHT2020/sc_4/Sa-0.5/m_1_1_160/image_Sa-0.5_1012_17_0_230.e9_6.2e9_1.79076e+29_160_4.dat
         3       0.454925        3.36866         311.43        6.24353        13.5168        10.2152       -1678.68     /gpfs/hpu/EHT2020/sc_4/Sa-0.5/m_1_1_160/image_Sa-0.5_1018_17_0_230.e9_6.2e9_1.79076e+29_160_4.dat
         4        0.55253        3.49237        354.025        3.09291        7.65912        5.59637       -1124.67     /gpfs/hpu/EHT2020/sc_4/Sa-0.5/m_1_1_160/image_Sa-0.5_1024_17_0_230.e9_6.2e9_1.79076e+29_160_4.dat
         5       0.640882        3.67267        359.932        5.15575        13.7432         9.8719       -1717.14     /gpfs/hpu/EHT2020/sc_4/Sa-0.5/m_1_1_160/image_Sa-0.5_1030_17_0_230.e9_6.2e9_1.79076e+29_160_4.dat
         6       0.509162        3.10227        311.785         2.9457        10.6532        7.19894       -1374.08     /gpfs/hpu/EHT2020/sc_4/Sa-0.5/m_1_1_160/image_Sa-0.5_1036_17_0_230.e9_6.2e9_1.79076e+29_160_4.dat
         7       0.452754        3.02535        292.845        8.19503        31.6596        21.1528        -3138.2     /gpfs/hpu/EHT2020/sc_4/Sa-0.5/m_1_1_160/image_Sa-0.5_1042_17_0_230.e9_6.2e9_1.79076e+29_160_4.dat
         8       0.744114        2.98822        304.007        8.48118        35.9486        23.6629       -3521.77     /gpfs/hpu/EHT2020/sc_4/Sa-0.5/m_1_1_160/image_Sa-0.5_1048_17_0_230.e9_6.2e9_1.79076e+29_160_4.dat
         9       0.951021        3.09808        322.518        7.10449        39.7301        25.1731       -3814.71     /gpfs/hpu/EHT2020/sc_4/Sa-0.5/m_1_1_160/image_Sa-0.5_1054_17_0_230.e9_6.2e9_1.79076e+29_160_4.dat
        10       0.527904        3.24328        328.839         2.8148        14.5662        9.31982       -1631.12     /gpfs/hpu/EHT2020/sc_4/Sa-0.5/m_1_1_160/image_Sa-0.5_1060_17_0_230.e9_6.2e9_1.79076e+29_160_4.dat
        11       0.585817        3.43533        339.473        3.16232        9.76978         6.8008       -1326.34     /gpfs/hpu/EHT2020/sc_4/Sa-0.5/m_1_1_160/image_Sa-0.5_1066_17_0_230.e9_6.2e9_1.79076e+29_160_4.dat
